val1,val2,val3,last_matrix,first_move_by_Q_learning,Q_table_val
-3,2,-3,2,0,9880.299600299879
-5,-1,-3,3,3,9796.805651470626
-1,13,3,2,2,9693.539250111313
5,-18,-1,2,2,9761.315559433882
-4,-18,8,3,0,9761.31560988418
5,54,13,3,3,7877.320212814697
-5,-15,7,4,0,9761.314325675912
-10,-31,10,3,0,0.0
-6,-15,4,4,0,9800.897604194965
2,-12,0,4,0,9761.31560988418
10,53,4,1,1,0.0
8,-5,0,4,1,9800.580613978429
8,48,6,3,1,9235.569544355187
-1,-7,3,1,1,9840.55888139888
-6,-5,4,1,0,9800.897604194965
-3,10,3,1,0,9761.29008074073
9,-2,-3,3,1,9761.31560988418
11,50,5,2,3,0.0
4,7,6,3,1,9800.897604194965
-4,0,-4,3,0,9840.55888139888
-8,16,-2,4,2,9800.897604194965
-6,-9,0,1,0,9800.897600808914
0,17,12,2,3,9612.347877184611
2,-5,10,4,3,9254.035169067594
5,14,7,1,1,9761.315605359609
6,-18,4,1,2,7482.879713468743
-9,26,-1,1,2,9711.113576858992
2,24,4,4,0,9682.191089233704
7,-2,1,4,1,9800.897604194928
0,-11,-4,1,0,9800.897604194965
-10,-30,0,1,0,0.0
-2,-18,-6,2,2,8564.982058160345
-2,-11,-12,2,1,0.0
-1,-12,-3,1,3,9761.31548130375
-4,-4,2,2,0,9880.299600299879
1,-10,-3,3,0,9800.897604194965
4,0,-2,4,1,9880.299600299879
5,-3,-3,4,1,9840.55888139888
3,8,5,4,1,9840.55888139888
3,27,7,4,3,9761.31560988418
-10,-26,8,3,1,0.0
0,-13,-4,3,0,0.0
4,-11,-2,2,2,9840.55888139888
-9,-26,3,1,3,9761.31560988418
-9,-49,5,2,3,0.0
1,11,7,1,0,9800.897604194965
-5,-8,-1,1,0,9800.897604194965
-7,37,-5,2,2,9277.47751435407
-4,-24,4,4,1,9761.31560988418
5,43,9,2,2,0.0
0,-3,6,3,1,9840.55888139888
4,-13,-2,1,2,9800.897604194965
9,-49,-5,2,2,6900.983967536073
6,-8,-2,3,1,9840.55888139888
-7,-28,7,4,0,9721.81273998002
-3,-41,15,3,1,3229.045578633672
-7,4,-3,4,0,9800.897604194965
9,34,3,1,2,-9.9
-7,7,3,2,2,9761.31560988418
-12,-55,8,3,0,0.0
-3,5,5,2,0,9800.897604194965
5,-10,5,1,1,0.0
7,-31,-5,2,2,9761.31560988418
-6,18,-8,2,0,9719.943589679993
0,-9,-2,2,3,9800.897604193464
2,4,-4,2,1,9840.55888139888
2,-6,-6,3,1,9840.55888139888
1,-16,-5,4,3,9761.31560318526
11,1,-1,1,1,9425.683078105538
-5,-7,3,2,0,9840.55888139888
6,-42,-6,1,0,9721.81273998002
5,-33,-7,1,2,9761.31560988418
-3,-12,3,3,1,9840.55888139888
3,-8,1,3,0,9800.897604194965
0,1,-6,2,1,9840.55888139888
4,-16,4,2,2,8348.936726208396
4,5,-6,4,1,2894.2995633785968
-5,-6,-1,3,0,9800.897604194965
-2,6,4,3,0,9800.897604193513
0,16,-2,2,3,9689.725825193318
2,10,-6,1,1,9741.692185768641
3,-22,-9,3,2,8924.169546024743
3,4,-3,1,0,9800.897604194959
-10,39,-12,4,2,-9.0
0,-5,-4,3,0,9840.55888139888
0,6,0,1,0,9800.897604146467
-2,-7,-10,2,0,9721.81273998002
-4,-14,8,4,0,9761.31560988418
2,-19,8,1,2,9551.161322117405
2,-7,2,1,1,9800.897604194955
-3,-2,5,1,0,9840.55888139888
2,0,-2,4,1,9920.119920019999
-6,-28,8,2,3,9446.069575384638
1,-9,5,1,1,9800.897604194965
2,-8,2,1,2,9800.89760419496
0,13,-8,4,2,9761.291023838912
-7,9,-3,3,0,9800.897604194965
-5,-12,-5,2,1,9682.384236465326
12,-58,-6,1,1,0.0
2,-1,4,3,1,9840.55888139888
-1,5,1,1,2,9840.558881398363
4,5,-4,1,3,9761.31556756987
-2,12,0,2,2,9761.311755731345
-9,-20,3,2,3,9760.26228782932
4,-1,0,1,1,9880.299600299879
-9,15,-5,4,0,8662.043412367428
10,-23,-2,4,2,9600.801054757774
-6,20,-2,3,0,9737.71128477603
-3,-3,3,1,0,9880.299600299879
2,-5,-4,4,2,9880.299600299879
-1,20,-9,4,2,9721.81273998002
-3,16,-1,1,1,9761.31560988418
1,35,7,1,0,9643.043741029012
-4,43,-6,2,2,874.419331890691
-9,3,-3,2,0,9761.31518960514
2,-6,0,3,0,9840.55888139888
2,9,0,2,0,9800.897604186772
0,5,14,2,3,9682.3888363128
-4,-8,8,4,0,9761.31560988418
0,20,-6,1,3,9721.812639960723
1,-9,9,3,1,9755.730029203667
-1,-7,3,2,1,9840.55888139888
4,10,2,1,0,9840.55888139888
-3,-11,1,2,1,9800.897604192223
-5,6,-5,2,0,9800.897604194965
3,1,3,4,1,9880.299600299879
-8,-5,2,3,0,9800.897604194965
-1,19,5,4,0,9718.277517549968
6,-9,-2,1,1,9840.55888139888
-1,-13,-1,1,3,9721.658405594026
4,-8,0,3,2,9840.55888139888
-5,-24,7,3,0,9761.31560988418
-1,19,11,4,0,6028.813433125477
1,6,-3,1,1,9840.55888139888
-3,30,-7,2,1,9720.902613453785
9,36,9,3,0,8643.397430320902
5,-13,-5,1,1,9800.897604194965
2,-7,-2,2,0,9840.55888139888
6,-25,-6,4,1,9761.315605080978
-3,8,7,2,3,9360.188448322082
6,10,4,4,1,9800.897604194965
-1,-3,7,4,3,9840.55888139888
-5,18,-5,2,0,9800.897604194965
-3,-8,-7,3,0,9190.467112361965
-9,22,-3,4,0,9650.472854140395
0,3,6,2,0,9840.55888139888
2,-22,-2,2,0,9404.027348631433
1,-27,-1,1,2,0.0
-7,-17,3,3,0,9800.896877604962
-6,-6,6,4,0,9761.315609858973
-3,4,3,2,0,9800.897604194965
-3,15,-5,3,2,9840.55888139888
8,15,-2,1,2,-9.99
5,-14,-3,1,2,9840.55888139888
0,8,-6,3,1,9800.897604194965
8,14,4,3,3,9760.072959129007
1,0,5,2,1,9880.299600299879
-6,23,-8,2,0,9721.81273998002
-11,31,-7,3,2,0.0
4,6,8,2,1,9751.159075391777
0,10,-12,2,1,9425.99157550679
1,23,-9,1,1,8409.896770635814
9,3,-7,3,3,8460.664053257755
7,29,11,3,0,0.0
-7,5,3,2,2,9761.31560988418
-1,1,-3,2,2,9920.119920019999
-5,-13,1,3,3,9800.897604194965
-7,-3,-3,1,3,9711.25905658377
-6,7,-2,4,0,9840.55888139888
-2,-2,2,1,0,9920.119920019999
6,-37,-6,4,0,9582.500102983455
12,-29,-6,4,1,6884.833125677603
7,18,1,2,3,9761.312898793636
2,-20,-12,4,2,9720.27107917875
2,2,-4,1,1,9840.55888139888
2,10,6,4,3,9840.55888139888
1,17,-9,4,1,9609.626004176293
4,-6,-4,4,1,9840.55888139888
7,45,5,2,0,9640.081988169457
2,4,-2,3,1,9840.55888139888
-2,9,-8,2,2,9800.897604194965
2,0,0,4,1,9960.02
-10,-7,2,3,0,9023.540652518866
10,25,0,2,1,4215.713795639279
2,18,-2,3,0,9682.300236005784
-10,27,0,2,0,9189.728010566294
0,14,-2,4,1,9721.812701075527
2,-28,-12,1,2,9682.3888363128
-2,0,2,2,0,9920.119920019999
-1,-15,-3,2,3,9715.195769285434
-3,1,-1,2,0,9920.119920019999
-3,-2,3,4,0,9880.299600299879
-4,-19,2,2,3,9761.31560979119
2,5,4,2,3,9880.299600299879
2,-14,-4,4,0,9800.897604189426
0,-14,0,3,1,9411.501935544993
-1,-10,-1,3,1,9761.31560988418
-1,21,1,1,2,8257.30189871071
6,27,10,1,1,9682.3888363128
1,3,-1,1,3,9880.299600299879
7,4,3,1,1,9800.897604194965
0,7,0,1,1,9761.31560988418
-7,-27,3,3,3,9734.55056444385
1,-12,-7,4,0,9800.897604194945
5,-6,-1,1,0,9840.55888139888
5,-7,-1,4,1,9840.55888139888
-2,4,18,3,0,0.0
-5,-16,5,1,0,9800.897604194965
-7,3,1,2,2,9800.89760360799
2,30,4,2,3,9178.738861826516
-4,-7,-8,4,2,8011.805108466193
-1,-1,5,1,3,9880.299600299879
3,16,-3,1,3,9721.589933136482
0,7,-2,1,0,9800.897604194965
-3,-24,-7,2,0,8810.33326675716
6,-22,-6,4,1,9761.305838081511
7,30,1,2,0,9682.3888363128
3,2,-1,4,1,9880.299600299879
-5,-18,1,4,1,9761.31560988418
6,20,6,1,3,9761.312854504324
8,9,4,3,1,6469.064034831712
-5,6,1,4,0,9800.897604194965
6,-17,-6,1,2,9761.3153424593
7,23,3,3,1,9761.315609784742
-1,-12,7,1,1,9800.897604194965
9,12,1,2,3,9761.309446544781
-3,4,1,1,0,9840.55888139888
7,-1,-1,3,1,9840.55888139888
-3,7,7,3,0,9758.82754405303
-3,6,1,2,2,9840.55888139888
-2,13,0,4,1,9712.071988112431
8,-22,0,2,2,9721.81273998002
-6,-27,6,3,0,9761.315607766104
8,-48,-6,2,2,9721.81273998002
7,8,1,1,0,9800.897604194965
-5,-14,1,3,3,9800.897604194857
1,23,5,3,1,9585.857717484314
1,-3,-7,2,2,9840.55888139888
5,-1,5,4,2,9561.996194113755
9,1,-1,1,1,9761.23275466836
4,3,4,1,1,9840.55888139888
-2,6,8,2,0,9761.31560988418
2,3,-4,3,1,9840.55888139888
-3,22,-3,4,1,9678.91087310483
-12,-23,6,2,3,9603.777296590695
6,-15,-6,1,1,9761.315457569028
-2,15,-14,4,0,625.6297913921703
-7,-20,9,1,0,9567.269887604194
1,12,1,2,0,9761.27610695476
3,-18,-1,3,0,9721.812739978172
4,10,0,3,3,9800.893803716574
1,-6,1,3,0,9800.897604194965
-4,28,-2,2,2,7680.941294166944
5,13,1,3,3,9800.897604194965
12,29,4,3,1,0.0
-2,-10,-4,2,3,9761.31560988418
-3,-8,7,3,0,9800.897604194965
-1,1,7,2,0,9800.89760419097
-13,76,-7,2,0,0.0
1,-7,-3,1,0,9840.55888139888
-2,6,-2,3,1,9880.299600299879
-9,21,-9,2,2,2749.618608446029
1,6,-7,1,1,9791.05633356754
-6,21,-6,4,0,9761.31560988418
5,0,9,1,1,1157.381754273334
3,0,1,2,1,9920.119920019999
-2,11,8,3,3,9716.761317719704
-6,10,-2,4,0,9840.55888139888
1,2,3,2,3,9920.119920019999
-6,-15,6,1,3,9756.426427520997
-5,-47,9,1,3,8709.471328443498
2,-28,-8,2,0,9707.783245300028
9,15,5,1,1,9721.772970256407
-1,-7,1,1,1,9800.897604194965
-8,17,-4,4,0,9761.315544066229
-7,-7,5,4,3,9761.315609880377
-5,-5,1,3,3,9880.299600299879
-2,-9,-4,3,0,9761.31560988418
-1,15,9,4,0,9403.515041625285
-6,-51,8,2,3,9682.3888363128
8,27,4,3,1,9761.31560988418
2,31,10,3,3,0.0
-4,-5,-4,1,1,9761.31560704033
-2,2,4,1,0,9840.55888139888
-5,5,-1,2,2,9880.299600299879
-3,3,1,4,2,9880.299600299879
1,-10,3,1,0,9761.315607477334
5,-15,5,1,1,9682.3888363128
9,41,3,3,1,0.0
2,0,-6,4,1,9840.55888139888
4,10,0,3,3,9800.893803716574
6,29,6,2,1,9761.315573642809
5,-1,-1,2,1,9880.299600299879
0,5,-8,1,2,9800.897604194965
-1,0,-1,2,0,9960.02
6,-11,2,1,2,9761.315523034256
-1,-11,-5,1,2,9760.545724559452
8,61,8,2,3,0.0
3,14,7,1,1,9800.897604194965
-3,4,-5,2,0,9840.55888139888
0,-17,-2,3,0,9682.3888363128
-8,-16,-4,3,3,0.0
4,-4,-2,3,1,9880.299600299879
5,-15,-3,4,2,9840.55888139888
9,-3,-1,4,1,9800.896810356237
-5,-12,5,1,0,9800.897602521572
-6,7,-4,1,0,9800.897604194965
-5,16,-1,1,0,9761.315578171378
-9,-51,7,2,3,0.0
1,7,7,3,3,9840.55888139888
-4,-8,2,2,3,9880.299600299879
2,45,8,2,0,-9.0
1,11,-7,4,1,9761.31560988418
5,31,7,1,3,9761.305393730096
12,38,2,1,0,0.0
-5,-12,1,3,0,9800.897604194965
2,-2,-4,2,1,9880.299600299879
-1,5,-3,3,1,9880.299600299879
-6,-3,2,2,0,9840.55888139888
-6,29,-4,2,2,9761.31560988418
-4,9,-4,2,0,9840.55888139888
4,-13,-2,4,2,9800.897604194965
3,6,-1,2,3,9840.55888139888
7,-7,-1,4,2,9840.55888139888
-12,95,-12,2,2,7626.378779020846
-2,1,0,2,0,9920.119920019999
1,-5,3,1,1,9840.55888139888
8,-7,2,1,1,9760.60827749827
1,2,3,3,3,9920.119920019999
-6,14,0,4,0,8874.434388893005
-3,-18,5,3,1,9800.897604194965
-1,-4,1,3,1,9880.299600299879
4,1,-2,1,1,9840.55888139888
2,14,6,2,0,9800.89760419495
-4,9,-2,1,0,9840.55888139888
0,1,-2,2,1,9920.119920019999
2,-2,0,3,2,9920.119920019999
2,13,0,2,0,9721.80676386033
-1,2,-5,2,2,9880.299600299879
3,4,-3,1,0,9800.897604194959
2,-5,0,3,0,9840.55888139888
-2,-15,-2,2,3,9721.81273998002
-9,41,-9,3,2,0.0
10,-31,-4,2,1,9560.680889295225
-4,9,-4,1,0,9840.55888139888
-1,0,1,2,0,9960.02
-6,0,-8,2,0,7188.74207819865
2,1,-4,4,1,9840.55888139888
4,8,2,1,3,9880.299600299879
1,4,-5,4,1,9840.55888139888
6,-2,4,4,2,9761.315609878431
0,4,4,4,0,9880.299600299879
2,1,2,4,1,9920.119920019999
-2,-13,8,3,3,9800.897604194965
0,-10,6,2,1,9800.897604194965
4,-23,-6,1,2,9800.897604194965
0,14,-2,3,1,9721.812701075527
-14,-20,0,3,0,4568.315680696586
2,9,6,1,3,9840.55888139888
1,-4,3,4,1,9840.55888139888
4,4,6,4,1,9800.897604194965
-3,55,-13,1,1,6309.053850981416
-9,-16,3,3,0,9761.315231052426
0,8,-8,1,1,9800.897604194965
7,28,13,3,0,0.0
-1,0,-5,4,0,9880.299600299879
1,4,-5,2,1,9840.55888139888
7,-25,-3,2,2,9143.010747748902
4,-13,-6,1,1,9800.897604194965
1,3,1,3,0,9880.299600299879
-1,-5,5,3,3,9880.299600299879
-2,7,4,4,2,9800.897604194965
4,-9,2,4,0,9761.166691533761
-14,4,-4,2,0,0.0
-10,12,0,4,0,9721.740956775735
-3,-16,3,4,1,9800.897604194965
-1,2,7,2,0,9800.897604194965
-1,-1,1,1,3,9960.02
-10,19,-2,4,2,9761.31560988418
10,12,4,2,1,9396.326691917779
-1,-8,3,3,1,9840.55888139888
-7,-3,-5,2,3,4661.876871350058
0,7,-4,3,1,9840.55888139888
8,34,4,2,1,9419.676665091529
-9,-7,1,2,0,9800.897604194965
4,2,0,2,1,9880.299600299879
-4,-8,2,2,3,9880.299600299879
-7,-13,1,2,3,9800.885268249403
-1,-5,3,4,1,9880.299600299879
-3,-14,1,3,3,9761.313340517867
-8,3,-4,2,0,9761.31560988418
3,17,1,2,0,9710.209332732926
8,-6,-2,2,1,9800.897604194965
6,20,4,3,1,9800.897604194965
6,31,-6,1,0,0.0
-7,-56,11,2,0,3659.1802842323773
-10,-5,2,4,0,9760.729888442092
-3,-17,9,2,0,9761.31560988418
1,-13,-7,3,0,9800.897604194965
6,15,10,1,3,0.0
4,8,6,3,1,9800.897604194965
0,-6,-8,2,2,9800.832947172668
1,2,-3,1,1,9880.299600299879
4,7,-2,3,3,9800.897604194965
-4,-17,4,3,1,9800.897604194965
2,10,4,4,0,9840.55888139888
-1,-27,-7,2,0,1774.286272913855
3,-21,-9,4,2,9761.31560988418
-10,-23,6,2,0,9609.598798255325
-10,29,0,4,2,0.0
-5,2,1,4,0,9840.55888139888
-8,-10,2,2,0,9800.897597007039
3,2,-1,3,1,9880.299600299879
2,-1,4,3,1,9840.55888139888
-3,-20,3,1,1,9761.31560988418
-1,-5,-1,1,3,9840.55888139888
3,-19,-3,4,0,9761.31560988418
6,9,6,3,1,8193.116419694665
-1,5,1,4,2,9840.558881398363
3,-4,-1,4,0,9880.299600299879
-3,7,1,2,1,9800.897593439413
-3,14,-9,3,0,9761.315222637422
3,15,-7,4,1,4282.25890176488
1,-9,5,4,1,9800.897604194965
-3,2,-5,2,0,9840.55888139888
-2,5,-4,4,2,9880.299600299879
-3,-13,5,4,3,9840.55888139888
0,-9,-2,2,3,9800.897604193464
3,-14,1,1,0,9314.467254804487
3,-17,-3,3,0,9760.810974299857
3,31,5,1,0,9682.3888363128
3,-23,-3,3,2,9719.725003910838
-3,-1,1,2,0,9920.119920019999
3,15,-7,3,1,4282.25890176488
2,2,6,3,1,9840.55888139888
10,-26,-2,2,2,8697.336297982896
3,-1,7,1,1,9754.146684014706
-13,-19,1,3,3,9625.055545830619
1,0,9,4,1,9800.897604194965
1,7,5,3,0,9840.55888139888
5,23,7,3,3,9761.243319656478
0,-7,0,4,0,9761.31560988418
0,-1,0,4,0,9920.119920019999
2,-2,2,3,1,9880.299600299879
3,31,11,1,0,9642.44283733327
-1,-4,5,3,3,9880.299600299879
6,54,6,3,0,0.0
0,5,0,4,0,9800.897604194965
3,0,5,4,1,9840.55888139888
7,-34,-5,4,2,9737.792876237465
7,-14,5,3,2,8033.153080798244
9,40,1,2,3,0.0
0,-16,-10,1,2,9721.81273998002
-2,-19,2,1,1,9681.254903008261
-8,1,2,1,0,9761.315582118237
2,-9,4,3,2,9761.315609884177
-10,8,-8,2,2,2535.48966088191
-1,-1,-1,2,0,9920.119920019999
-2,18,-4,4,1,9761.31560988418
-2,-42,8,1,1,1750.6719024849306
-1,6,-1,4,1,9840.55888139888
-4,11,-6,2,0,9800.89760419452
2,9,-6,1,1,9761.31560988418
-7,7,-5,3,0,9579.978437539688
0,6,-2,4,1,9840.55888139888
12,-30,2,2,1,0.0
4,-5,-4,3,1,9840.55888139888
-4,-33,4,1,3,9667.290186864171
1,1,11,3,3,8686.601598605515
-1,-6,5,3,1,9840.55888139888
2,-9,-6,4,2,9840.55888139888
4,-17,0,4,0,9721.81273685788
-1,-6,-7,4,0,9800.89759604205
2,-1,4,4,1,9840.55888139888
-3,40,-7,1,1,8714.114231159629
6,35,10,4,3,9576.37241719571
-10,-9,-2,4,3,9618.327846542594
-9,-18,-1,2,3,0.0
9,-19,-1,3,1,9624.59024599951
4,20,2,1,3,9761.310384667067
2,-5,4,1,1,9800.897604194965
-11,-54,3,3,3,6328.281965710054
-4,-8,2,3,3,9880.299600299879
-8,63,-10,4,0,6894.349345976955
-3,11,-5,1,2,9840.55888139888
-7,12,1,2,0,9761.31560988418
3,-21,-11,4,2,7744.6825403195235
0,-8,4,3,1,9840.55888139888
-3,27,-3,4,3,9682.378046326836
3,19,7,1,3,8820.807843774583
2,6,2,2,0,9880.299600299879
1,-9,-3,2,0,9840.55888139888
0,-8,0,4,0,9761.31560988418
-5,10,-3,1,0,9840.55888139888
-1,-7,3,3,1,9840.55888139888
4,-3,2,3,1,9840.55888139888
-9,-41,5,3,3,9721.81273998002
-9,11,1,1,0,8749.631457637717
12,13,2,2,1,8704.070679377355
0,-16,4,3,1,9756.2811407624
-5,39,-5,4,2,9649.325196706352
9,35,3,3,1,9679.981358941675
-3,-21,11,3,3,0.0
3,17,-1,4,3,9721.206425978164
-5,33,-5,2,1,9721.325530997341
0,4,2,3,0,9880.299600299879
4,-5,0,4,0,9840.55888139888
2,7,8,3,1,9800.897604194965
0,-10,6,1,1,9800.897604194965
-15,-51,7,4,0,0.0
-1,14,5,2,0,9540.765805287374
-5,2,-1,3,0,9880.299600299879
-4,7,0,2,2,9840.55888139888
5,-8,5,1,1,9711.19996581288
6,30,6,2,3,9761.315609883317
6,14,-2,3,1,9697.35529724299
10,-43,-2,4,1,0.0
2,10,0,1,0,9761.31560988418
-4,-17,-4,1,3,0.0
-4,-21,6,1,3,9800.897604194959
-8,22,0,4,0,8713.16242881933
0,-16,6,1,1,9761.315475804062
-8,-23,4,4,3,9761.315609883306
0,14,-10,4,2,8848.999116553076
1,-43,-13,2,0,0.0
-2,-21,-8,3,0,9682.3888363128
-12,28,-4,1,0,9555.750160659132
0,-1,2,4,1,9920.119920019999
-2,3,-2,2,2,9920.119920019999
0,5,4,3,0,9840.55888139888
-1,20,-9,4,2,9721.81273998002
-11,-24,5,2,3,9658.280473647452
5,-37,-5,1,3,2398.5445698598373
3,2,1,1,1,9920.119920019999
-2,-14,4,1,1,9800.897604194965
0,-4,2,4,1,9880.299600299879
5,8,-1,2,1,9800.897604194965
-3,5,-7,1,0,9800.897604194965
4,4,0,4,3,9880.299600299879
-3,31,-9,2,1,9721.81273998002
6,42,10,2,0,5863.795336949971
8,27,0,1,3,9492.49658308063
1,-5,-1,2,0,9840.55888139888
1,5,5,3,3,9880.299600299879
-4,10,-10,2,2,9684.966598509785
2,5,4,4,3,9880.299600299879
10,-21,-12,1,0,883.063169914486
5,-23,-5,4,2,9800.897604194965
1,7,-11,1,0,0.0
-7,28,-9,1,0,9619.228412743843
12,-19,0,3,1,-17.991899999999998
-10,-11,0,3,3,9721.809676372148
1,4,1,1,0,9880.299600299879
-9,-28,3,2,3,9721.44950659159
-5,-15,1,2,3,9800.897604194965
8,21,6,1,3,9721.81273998002
0,-25,-6,1,3,9357.21207587611
13,-5,-1,1,1,4207.333564801206
4,-6,-8,3,2,8569.477789071643
1,9,-3,3,1,9800.897604194965
1,7,1,1,0,9800.897604194965
5,-9,-1,3,2,9840.55888139888
10,17,4,1,3,9638.282942178124
2,26,12,2,0,9682.27046571222
7,23,1,1,0,9520.077854447205
-5,-1,5,3,0,9800.897604194965
-5,-10,1,4,3,9840.55888139888
-3,-3,1,3,3,9920.119920019999
7,-55,-11,4,2,7975.78283769919
1,-7,-1,3,0,9800.897604194965
-6,-8,2,1,0,9840.55888139888
0,14,4,3,0,9761.315608706687
1,6,1,1,0,9840.55888139888
4,-17,-10,2,1,9721.69150513991
1,-4,-1,4,0,9880.299600299879
-3,24,-5,2,1,9717.6121808874
0,10,8,4,0,9761.315609882213
11,-64,-13,1,1,4265.248934497383
1,-10,7,3,1,9761.315604238282
2,0,4,1,1,9880.299600299879
-7,9,-5,2,0,9761.294481354747
6,5,10,1,1,0.0
1,3,-1,2,3,9880.299600299879
-6,-18,8,2,3,9721.450157882618
2,8,8,1,1,9800.897604194965
1,4,-1,1,0,9840.55888139888
-7,-17,1,4,0,9761.315605111893
-2,-23,4,4,1,9721.81273998002
5,37,9,3,3,9497.986229206079
-5,-23,7,3,0,9729.548266534568
-8,-1,-2,4,0,9761.315519255342
-8,-13,0,2,0,9761.31560988418
5,-21,-5,2,2,9800.897604194965
5,28,1,3,1,7792.68906684067
-6,-6,4,3,0,9800.897604194965
0,19,6,2,0,9663.115586960868
10,48,12,3,0,0.0
3,9,3,3,3,9880.299600299879
-8,-38,-2,1,0,0.0
5,13,3,3,3,9840.55888139888
-14,-30,2,2,0,5584.549562091918
5,16,3,3,0,9800.897604194965
1,-4,-1,1,0,9880.299600299879
-5,-5,1,3,3,9880.299600299879
-7,12,-1,3,0,9800.897604194965
-10,23,-4,3,0,9685.107109444016
-7,-22,-5,3,2,655.1025434697895
4,6,4,1,1,9840.55888139888
0,-1,2,3,1,9920.119920019999
-6,18,0,2,2,9721.80827926818
4,3,-4,1,1,9800.897604194965
-3,1,7,2,2,9761.315609727808
-1,-5,-1,3,3,9840.55888139888
2,-19,2,1,1,7881.478604379445
3,-4,1,3,0,9840.55888139888
-5,-2,1,2,0,9880.299600299879
-8,-37,2,3,1,9463.93980764349
0,-3,2,3,1,9880.299600299879
1,-9,1,3,0,9761.315609884015
-5,-9,-1,3,3,9800.897604194965
4,18,2,4,0,9761.315546493599
6,-6,6,3,1,9682.3888363128
0,0,2,2,3,9960.02
-1,-13,5,1,1,9800.897604194965
-3,3,3,4,0,9840.55888139888
-2,0,0,2,0,9960.02
-9,28,-3,4,2,9721.79695063892
-3,4,3,2,0,9800.897604194965
5,-24,-9,4,1,8141.022172663092
-3,-5,3,2,0,9880.299600299879
-4,12,8,3,2,0.0
4,-10,-2,3,0,9840.55888139888
-4,16,-6,4,0,9800.897604194965
-4,7,-6,3,0,9800.897604194965
7,-20,3,4,2,0.0
-3,-6,7,1,0,9800.897603214875
-12,-9,4,3,0,8770.434713683797
1,-1,3,3,1,9880.299600299879
2,-32,-14,1,2,9643.043741029012
-5,3,5,3,0,9761.315182401764
-4,-7,2,3,3,9880.299600299879
3,-11,5,3,1,9721.811864970306
-4,2,0,3,0,9880.299600299879
-1,4,3,4,0,9840.55888139888
3,1,-1,2,1,9880.299600299879
-3,23,-7,4,1,9761.31560988418
4,23,4,3,0,9761.31560988418
-1,8,3,1,0,9800.887892530758
4,-5,-4,2,1,9840.55888139888
-2,7,-6,4,2,9840.55888139888
-7,1,-3,2,0,9800.897604194965
7,4,9,4,1,9642.428531054664
2,10,2,3,0,9800.897604193427
9,-23,-3,2,1,9137.433916266687
0,-4,-8,3,0,9800.896623034982
-7,19,-1,4,2,9761.31560988418
1,-37,-17,2,0,0.0
3,6,-1,2,3,9840.55888139888
-7,48,-5,4,2,-9.999
3,6,-11,2,0,0.0
-5,16,-5,1,0,9800.897604194965
-7,-1,1,1,0,9840.55888139888
2,1,-12,4,2,8198.68175084921
-3,31,-3,4,1,8452.211421850912
-6,21,-6,4,0,9761.31560988418
-1,-25,-9,2,3,1775.186272913855
1,4,-1,4,0,9840.55888139888
7,-2,1,1,1,9800.897604194928
-4,-16,4,2,3,9840.55888139888
-6,47,-8,4,2,9721.81273998002
-9,-19,1,2,3,8619.86447614936
-5,35,-11,4,2,8011.143269076022
0,-19,8,4,3,9720.59546582431
-1,-7,5,1,1,9840.55888139888
-9,8,1,2,0,9761.31560988418
6,11,2,4,3,9840.55888139888
-1,-2,3,4,3,9920.119920019999
-13,2,3,2,2,0.0
-5,-25,3,4,3,9761.31560988418
-3,17,-11,2,0,9676.537150337821
10,-61,-6,4,2,0.0
-6,-37,-2,1,2,-9.0
-1,6,7,3,0,9800.897604194945
8,10,2,3,1,9800.897604194965
4,-16,6,1,2,9682.008577899307
-1,-9,9,3,3,9800.897604194965
5,9,3,4,1,9840.55888139888
-3,-7,-3,2,3,9800.897604194091
6,1,-6,4,1,3797.863170853726
2,14,-4,3,3,9687.181986097054
-3,9,3,3,0,9745.871227008207
1,23,11,4,0,8714.149926458243
5,-2,-1,3,1,9880.299600299879
4,0,0,4,1,9920.119920019999
8,-6,0,3,1,9800.896474148172
-7,17,-3,1,0,9800.897604194619
3,28,11,4,3,8439.603064781279
-3,17,11,3,0,-9.9
1,-15,5,1,1,9512.404558946126
1,1,1,1,3,9960.02
-4,-19,4,3,1,9800.897604194965
1,14,-3,4,0,9721.81273998002
-4,10,-2,4,1,9840.55888139888
2,11,-4,1,1,9755.105195091286
7,4,-1,1,1,9800.897603989228
-1,7,5,1,0,9800.897129835499
-1,-14,5,3,1,9800.897604194965
3,0,-3,2,1,9880.299600299879
5,-47,-11,2,2,9682.3888363128
14,33,-2,2,3,4821.000669449647
-6,13,-4,2,0,9800.897604194668
-5,-28,11,2,3,9682.088947499746
6,-37,-6,2,0,9582.500102983455
-4,5,6,3,0,9752.718042173394
7,-14,3,4,1,9682.3888363128
3,4,-3,3,0,9800.897604194959
6,-25,-2,4,1,9721.7350319215
2,0,-2,1,1,9920.119920019999
-3,1,5,2,0,9800.897604194965
1,3,3,3,3,9920.119920019999
-8,-14,0,2,0,9761.31560988418
0,-3,-4,4,0,9880.299600299879
-7,1,-3,2,0,9800.897604194965
-1,17,-5,3,1,9761.31560988418
-2,-6,-2,2,0,9800.897604194965
-5,10,-3,3,0,9840.55888139888
4,24,12,3,2,8605.209711319321
12,-25,-4,1,0,0.0
5,1,1,4,1,9880.299600299879
8,-1,0,3,1,9800.897604194965
6,-6,-4,3,1,9800.897604194965
0,9,-4,4,1,9800.897604194965
-2,28,-6,3,2,8715.090113242217
