val1,val2,val3,last_matrix,num_moves_Q_learning_needs,min_a_b_sqrt_c
-2,26,-8,4,13,2.0
-7,-20,5,2,11,4.47213595499958
-5,15,-3,1,7,3.0
0,10,2,1,11,0.0
-6,0,-4,2,9,0.0
-4,-29,2,1,17,2.0
1,-4,-13,4,13,1.0
-1,4,1,1,7,1.0
0,-6,-2,1,7,0.0
0,-11,-4,2,9,0.0
4,27,10,1,13,4.0
-1,5,7,1,9,1.0
-10,-53,8,2,17,7.280109889280518
-4,-10,2,1,7,2.0
2,-7,2,1,9,2.0
-6,4,-2,1,7,2.0
-1,2,-1,4,3,1.0
2,9,-2,2,11,2.0
0,-9,-12,4,13,0.0
-5,-17,-1,4,13,1.0
-5,15,-5,3,9,3.872983346207417
-2,-8,2,3,7,2.0
-1,-4,3,4,5,1.0
0,-8,2,3,9,0.0
5,4,-3,3,9,2.0
-7,0,-11,4,21,0.0
3,17,11,3,15,3.0
6,-34,-6,2,11,5.830951894845301
-3,1,9,3,13,1.0
4,-12,-6,4,9,3.4641016151377544
-2,5,0,1,7,0.0
-9,-53,9,3,17,7.280109889280518
2,-5,0,3,7,0.0
4,-6,-6,3,9,2.449489742783178
-4,8,-8,1,11,2.8284271247461903
2,18,0,3,15,0.0
0,3,6,4,7,0.0
-5,1,-3,2,7,1.0
0,3,-2,3,5,0.0
-4,-17,8,3,11,4.0
5,-20,5,4,29,4.47213595499958
6,59,12,1,21,6.0
-3,-7,5,4,7,2.6457513110645907
-1,-12,5,1,9,1.0
-8,-8,4,1,11,2.8284271247461903
-12,-15,2,3,13,2.0
-7,12,-1,4,9,1.0
0,-12,2,1,13,0.0
-14,25,-6,2,21,5.0
-1,-1,1,1,1,1.0
9,1,-1,1,11,1.0
-5,-6,-1,4,9,1.0
0,17,2,4,15,0.0
-1,-24,9,2,13,1.0
8,-6,4,1,15,2.449489742783178
3,1,-3,2,7,1.0
4,15,6,4,9,3.872983346207417
7,-51,-3,4,27,3.0
2,-24,-6,2,13,2.0
5,-30,-7,2,11,5.0
1,-14,-1,2,13,1.0
-3,0,-1,4,3,0.0
8,23,4,3,11,4.0
-2,20,-6,1,11,2.0
10,12,6,4,15,3.4641016151377544
3,5,3,2,5,2.23606797749979
1,-8,-1,3,9,1.0
4,25,4,3,11,4.0
1,-2,1,4,5,1.0
4,15,4,3,7,3.872983346207417
8,7,-6,3,19,2.6457513110645907
-6,24,-4,1,9,4.0
-2,-22,-4,3,17,2.0
-4,-5,2,3,5,2.0
-12,34,-4,2,15,4.0
-4,15,-6,1,9,3.872983346207417
3,7,-3,4,9,2.6457513110645907
5,19,-1,1,15,1.0
1,-5,1,3,7,1.0
2,3,2,1,3,1.7320508075688772
-4,21,-4,1,11,4.0
-2,-4,-4,3,7,2.0
-10,-9,0,3,11,0.0
-6,25,2,2,17,2.0
1,-12,5,3,11,1.0
-1,-26,-7,2,17,1.0
-5,-8,1,1,7,1.0
-13,41,-3,1,17,3.0
-1,-4,5,2,5,1.0
2,13,-4,2,13,2.0
-9,20,-1,2,13,1.0
1,5,-15,2,21,1.0
-5,-18,7,1,11,4.242640687119285
-6,1,0,1,7,0.0
12,-6,0,2,13,0.0
-4,-4,0,2,5,0.0
1,11,-13,1,19,1.0
-1,5,1,4,7,1.0
-2,-1,2,3,3,1.0
-6,15,2,1,15,2.0
3,-6,-11,1,13,2.449489742783178
4,14,2,1,9,2.0
-1,-11,5,2,9,1.0
-1,0,5,3,5,0.0
-12,-87,6,2,27,6.0
4,-4,2,1,7,2.0
-3,-18,-1,3,21,1.0
-9,58,-11,1,19,7.615773105863909
4,-20,-8,4,11,4.0
-3,2,-1,2,3,1.0
8,-30,2,2,25,2.0
-10,-19,2,3,11,2.0
3,-1,-1,2,3,1.0
-10,-17,2,2,11,2.0
1,11,-1,3,13,1.0
-7,-3,1,2,7,1.0
-2,4,6,3,9,2.0
-6,-21,2,2,11,2.0
-3,-1,1,3,3,1.0
-11,23,3,2,23,3.0
5,17,-3,1,15,3.0
-6,-6,2,4,7,2.0
-1,-9,-3,4,9,1.0
2,-5,-6,4,7,2.0
-1,-14,-1,1,13,1.0
4,-9,-2,2,7,2.0
-3,-12,1,3,9,1.0
-3,-18,-3,3,17,3.0
1,-14,-3,4,11,1.0
3,-37,-9,2,15,3.0
5,-10,-3,4,7,3.0
-1,5,1,4,7,1.0
7,-8,-1,3,9,1.0
-1,-10,1,2,11,1.0
-11,5,-1,4,13,1.0
5,1,1,4,5,1.0
5,-24,-9,4,13,4.898979485566356
0,-13,2,3,13,0.0
0,-3,-4,3,5,0.0
3,-20,7,1,17,3.0
2,-13,0,2,13,0.0
3,9,3,3,5,3.0
4,-9,-2,4,7,2.0
-2,-5,0,2,7,0.0
0,-10,-6,4,9,0.0
-1,23,3,2,19,1.0
6,-28,-8,4,15,5.291502622129181
0,-2,0,3,5,0.0
-3,-22,1,4,19,1.0
-4,-16,0,1,13,0.0
-9,-8,1,4,9,1.0
-1,3,3,4,5,1.0
-3,17,3,1,17,3.0
4,-5,-2,4,5,2.0
-1,3,5,3,7,1.0
-2,29,-6,1,13,2.0
-5,12,1,1,11,1.0
-6,-4,-4,2,13,2.0
0,-4,-6,2,7,0.0
4,4,2,1,5,2.0
1,-3,1,4,5,1.0
-14,6,0,1,17,0.0
1,10,-7,1,13,1.0
-9,-12,5,3,13,3.4641016151377544
-5,-1,1,2,5,1.0
8,-20,-6,1,13,4.47213595499958
-6,-11,-2,4,11,2.0
6,29,8,2,13,5.385164807134504
2,6,-2,2,9,2.0
-10,-7,-2,1,13,2.0
-4,-10,10,2,13,3.1622776601683795
-3,11,-7,4,9,3.0
2,0,2,4,3,0.0
13,-4,-1,3,17,1.0
-5,-41,7,1,15,5.0
-2,-3,-2,4,7,1.7320508075688772
0,-18,2,4,15,0.0
2,-4,0,2,5,0.0
7,19,5,1,11,4.358898943540674
-6,16,-6,4,11,4.0
-9,-18,7,2,15,4.242640687119285
7,-28,-3,1,11,3.0
0,14,8,3,13,0.0
3,4,-3,1,9,2.0
5,4,1,4,5,1.0
3,-12,1,4,11,1.0
1,-6,3,3,7,1.0
-2,2,2,2,5,1.4142135623730951
6,3,4,1,9,1.7320508075688772
5,-3,-1,3,5,1.0
-1,4,7,3,9,1.0
10,-33,-2,1,19,2.0
-7,11,-3,4,9,3.0
-9,16,-3,1,11,3.0
4,11,2,1,7,2.0
-6,17,-8,3,13,4.123105625617661
-1,29,-9,4,17,1.0
-5,-7,7,2,11,2.6457513110645907
-5,13,5,3,15,3.605551275463989
-5,0,1,2,5,0.0
-3,1,3,4,7,1.0
6,-6,0,1,7,0.0
-10,-3,2,2,13,1.7320508075688772
-2,41,-8,4,17,2.0
0,-5,-2,2,7,0.0
-3,-1,1,3,3,1.0
4,-15,-6,1,9,3.872983346207417
-2,12,-4,1,7,2.0
-6,37,-10,2,15,6.0
9,42,5,2,15,5.0
7,57,11,1,23,7.0
6,-21,-4,1,9,4.0
-4,10,0,1,9,0.0
5,-8,1,4,9,1.0
3,1,-1,2,5,1.0
2,-2,-8,4,9,1.4142135623730951
1,-5,-3,2,5,1.0
-4,9,6,3,13,3.0
-9,-29,-1,3,17,1.0
-3,-16,9,1,11,3.0
-5,-46,15,2,21,5.0
5,30,7,3,11,5.0
5,12,3,1,7,3.0
3,-2,-5,1,7,1.4142135623730951
-1,2,9,2,11,1.0
9,6,3,1,11,2.449489742783178
0,5,14,3,27,0.0
-2,-7,-4,4,9,2.0
-3,-7,3,1,5,2.6457513110645907
-2,2,2,1,5,1.4142135623730951
-2,15,6,1,15,2.0
9,24,-1,4,19,1.0
5,-33,-5,3,13,5.0
1,-11,7,1,15,1.0
7,-18,-7,4,13,4.242640687119285
6,-27,-6,4,11,5.196152422706632
-2,0,-2,3,3,0.0
-2,2,0,4,3,0.0
-6,-11,4,3,9,3.3166247903554
-8,1,-2,3,9,1.0
6,21,12,3,17,4.58257569495584
-1,9,-9,2,9,1.0
-2,-17,6,1,9,2.0
6,-6,-2,1,7,2.0
10,-24,-8,1,17,4.898979485566356
0,6,2,2,7,0.0
-3,1,1,1,5,1.0
-5,-6,3,3,7,2.449489742783178
5,9,-3,1,11,3.0
-10,2,-4,2,15,1.4142135623730951
-6,9,-6,1,11,3.0
-6,-9,4,4,9,3.0
1,14,5,2,9,1.0
-4,-12,-10,2,21,3.4641016151377544
6,-11,-2,1,7,2.0
-1,11,7,3,11,1.0
5,2,-11,3,17,1.4142135623730951
5,23,1,4,13,1.0
9,-8,-1,4,9,1.0
-5,16,-3,3,9,3.0
0,-5,4,3,7,0.0
2,-8,4,3,9,2.0
3,-11,7,2,13,3.0
5,3,-1,3,7,1.0
5,11,1,2,9,1.0
7,-10,-3,4,9,3.0
5,-10,-3,1,7,3.0
-5,7,-7,3,11,2.6457513110645907
-3,-3,1,4,3,1.0
-2,-7,-2,2,9,2.0
-8,26,-4,2,11,4.0
5,-17,-3,4,9,3.0
0,-17,10,1,17,0.0
8,19,4,1,11,4.0
11,-50,-3,4,25,3.0
-1,11,-1,3,11,1.0
1,8,-1,1,9,1.0
-3,-7,3,3,5,2.6457513110645907
-5,-2,3,4,7,1.4142135623730951
-1,-6,-9,4,11,1.0
-6,23,-6,2,11,4.795831523312719
-5,-7,3,2,7,2.6457513110645907
-6,-46,4,4,17,4.0
3,3,-3,3,7,1.7320508075688772
8,17,6,1,13,4.123105625617661
-1,-10,3,1,9,1.0
2,1,-6,3,9,1.0
-4,2,2,3,7,1.4142135623730951
3,-4,1,3,7,1.0
3,21,5,4,11,3.0
-4,-15,4,2,7,3.872983346207417
8,-1,-2,1,9,1.0
1,7,11,2,11,1.0
-4,2,-2,2,5,1.4142135623730951
-3,-6,7,3,9,2.449489742783178
4,9,4,3,7,3.0
-6,48,-12,4,17,6.0
-7,-12,3,3,9,3.0
0,9,4,4,9,0.0
-7,36,-7,1,13,6.0
-1,-16,-3,3,13,1.0
-1,-15,11,2,13,1.0
-1,-8,-1,2,9,1.0
1,-13,7,2,11,1.0
8,-4,-2,3,9,2.0
-3,10,-5,1,7,3.0
1,-18,3,1,15,1.0
3,2,-3,1,7,1.4142135623730951
4,18,10,3,13,4.0
-6,-25,4,3,11,4.0
-5,-3,1,2,5,1.0
9,11,5,1,13,3.3166247903554
-11,-41,7,2,17,6.4031242374328485
3,-15,9,3,17,3.0
0,16,6,3,11,0.0
-8,4,0,2,9,0.0
-8,-4,2,2,9,2.0
4,18,10,2,13,4.0
-3,-1,5,2,7,1.0
-10,14,-6,2,15,3.7416573867739413
1,24,-5,4,17,1.0
-13,26,-1,4,21,1.0
-6,8,-4,2,9,2.8284271247461903
-6,-4,2,4,7,2.0
-1,8,-3,1,7,1.0
-10,-40,6,2,15,6.0
2,12,4,3,7,2.0
-5,-3,-1,3,7,1.0
2,-15,-10,4,11,2.0
2,6,2,2,5,2.0
-9,32,-3,4,13,3.0
7,-2,-3,4,9,1.4142135623730951
0,-2,-6,1,7,0.0
1,12,-9,1,13,1.0
8,16,4,1,11,4.0
-11,27,-1,4,15,1.0
-6,22,-6,3,11,4.69041575982343
1,-9,1,3,11,1.0
4,5,6,1,9,2.23606797749979
7,31,1,4,17,1.0
7,-4,1,2,9,1.0
4,9,2,3,7,2.0
-3,-6,-3,1,9,2.449489742783178
-3,17,-7,4,9,3.0
7,-22,-3,4,11,3.0
9,19,9,1,19,4.358898943540674
-5,9,-1,2,7,1.0
-8,10,0,2,11,0.0
-2,11,-2,1,9,2.0
-9,-26,7,1,15,5.0990195135927845
-7,31,1,2,19,1.0
1,1,-5,4,7,1.0
-2,-8,0,1,9,0.0
7,6,-7,3,19,2.449489742783178
12,37,4,2,17,4.0
-2,-15,-4,3,15,2.0
-2,5,-4,1,5,2.0
4,10,-2,4,11,2.0
-1,16,-9,1,11,1.0
1,7,1,2,9,1.0
2,2,2,3,3,1.4142135623730951
5,36,5,2,15,5.0
2,-15,-2,2,11,2.0
1,-8,-1,2,9,1.0
0,5,8,4,9,0.0
-2,2,0,1,3,0.0
3,-14,1,3,13,1.0
-8,-14,2,3,9,2.0
-12,23,0,4,17,0.0
3,14,9,3,11,3.0
-3,30,-15,1,27,3.0
-6,-12,4,3,9,3.4641016151377544
-10,31,-4,2,13,4.0
-12,-11,4,2,21,3.3166247903554
1,7,-1,3,9,1.0
7,8,1,1,9,1.0
-7,21,-5,3,11,4.58257569495584
10,43,8,2,19,6.557438524302
9,-10,-1,4,11,1.0
1,6,-1,3,9,1.0
-7,-22,7,3,13,4.69041575982343
5,2,-5,3,11,1.4142135623730951
7,-22,-1,4,13,1.0
-2,1,2,1,5,1.0
3,-18,-9,1,15,3.0
5,-2,9,1,15,1.4142135623730951
-2,0,-4,3,5,0.0
-2,-4,0,3,5,0.0
-4,-30,8,3,13,4.0
-5,-8,7,2,11,2.8284271247461903
-2,20,6,2,21,2.0
1,-15,-5,2,9,1.0
-2,-12,0,1,11,0.0
5,8,3,3,7,2.8284271247461903
5,-35,-13,4,19,5.0
-4,15,-10,4,13,3.872983346207417
5,-12,-5,4,9,3.4641016151377544
3,30,11,2,15,3.0
3,-10,3,3,11,3.0
-3,12,5,4,13,3.0
3,1,5,1,7,1.0
3,-6,1,2,7,1.0
1,19,7,3,11,1.0
2,-4,0,2,5,0.0
3,0,1,1,3,0.0
0,11,-6,4,9,0.0
-1,5,-3,4,5,1.0
-1,-29,9,3,15,1.0
2,-12,-2,1,9,2.0
-3,-29,11,4,15,3.0
1,-19,5,3,13,1.0
-4,-18,-6,2,17,4.0
4,20,8,3,11,4.0
0,-3,-2,2,5,0.0
6,4,4,4,9,2.0
-2,-14,8,1,9,2.0
1,-6,1,1,9,1.0
2,5,0,4,7,0.0
2,8,0,4,9,0.0
0,-11,-2,4,11,0.0
-10,67,-10,3,19,8.18535277187245
1,4,-3,4,7,1.0
-9,63,-13,4,21,7.937253933193772
6,8,0,4,9,0.0
4,13,6,4,9,3.605551275463989
2,-10,6,3,11,2.0
-1,-19,5,1,11,1.0
8,46,6,3,13,6.0
5,-31,-9,2,15,5.0
6,-9,-4,1,9,3.0
6,18,2,3,9,2.0
-3,7,-5,2,7,2.6457513110645907
0,15,10,4,13,0.0
-2,11,-2,4,9,2.0
1,-6,-3,2,5,1.0
-3,-11,9,1,11,3.0
5,11,3,3,7,3.0
5,7,-5,2,13,2.6457513110645907
0,-11,8,2,11,0.0
-4,-30,6,1,11,4.0
4,9,2,2,7,2.0
-2,-14,6,3,9,2.0
-8,-35,2,2,15,2.0
1,3,-1,4,5,1.0
4,30,8,2,11,4.0
4,-16,-2,3,9,2.0
1,-4,-3,1,5,1.0
-1,0,5,2,5,0.0
0,5,-6,2,7,0.0
-4,-4,4,2,7,2.0
-1,-22,5,3,13,1.0
1,-10,5,2,9,1.0
0,3,6,3,7,0.0
-4,-2,4,3,7,1.4142135623730951
7,-75,-17,4,29,7.0
-3,16,-1,4,11,1.0
7,-5,-1,3,7,1.0
3,2,-1,1,5,1.0
0,-9,-6,3,9,0.0
-1,-14,1,3,13,1.0
-6,25,-4,4,11,4.0
4,2,0,2,5,0.0
-1,-12,9,3,11,1.0
14,-49,-4,1,23,4.0
1,-13,-3,4,11,1.0
4,5,-2,3,9,2.0
-14,24,-2,2,15,2.0
-3,-17,7,3,9,3.0
-9,26,-7,2,15,5.0990195135927845
-1,14,5,4,11,1.0
4,-9,-8,4,11,3.0
-4,-10,8,2,11,3.1622776601683795
-2,-6,2,2,5,2.0
-4,-11,0,2,9,0.0
1,-8,1,3,9,1.0
-4,8,-2,4,5,2.0
8,-8,-6,1,15,2.8284271247461903
11,-15,3,4,17,3.0
-1,6,1,3,9,1.0
-9,15,5,4,21,3.872983346207417
0,8,8,2,9,0.0
6,1,4,2,9,1.0
1,-13,-9,2,11,1.0
-6,5,6,1,13,2.23606797749979
0,-1,2,3,3,0.0
6,-6,-8,1,17,2.449489742783178
4,-3,4,1,9,1.7320508075688772
-5,29,-7,1,11,5.0
-1,-7,-3,3,9,1.0
4,-15,2,4,13,2.0
-9,11,-3,2,11,3.0
-7,-1,5,4,11,1.0
-3,1,-3,2,5,1.0
4,-15,-8,3,11,3.872983346207417
-12,67,-12,2,23,8.18535277187245
1,22,7,2,13,1.0
-7,22,-1,3,13,1.0
2,7,4,4,5,2.0
2,-13,-2,2,11,2.0
3,1,-1,1,5,1.0
1,14,3,1,13,1.0
1,3,-1,1,5,1.0
-3,14,-5,4,7,3.0
2,18,2,2,13,2.0
12,34,2,3,23,2.0
-1,6,-5,4,7,1.0
-7,-9,7,2,13,3.0
-3,6,-5,3,7,2.449489742783178
-5,36,-9,3,13,5.0
3,-20,-13,1,17,3.0
-3,-13,-5,2,15,3.0
3,-4,-1,4,5,1.0
-1,1,7,4,9,1.0
0,10,0,4,13,0.0
-3,10,-9,2,11,3.0
2,-8,-2,4,7,2.0
-11,23,-1,4,15,1.0
2,-6,-2,2,5,2.0
-7,-16,5,2,11,4.0
7,12,-3,2,15,3.0
-1,14,1,1,13,1.0
-10,20,-6,4,15,4.47213595499958
-1,-1,7,3,7,1.0
0,-17,2,4,15,0.0
3,-4,-7,1,9,2.0
-1,-3,5,4,5,1.0
-2,6,2,4,9,2.0
13,29,3,1,17,3.0
0,-1,0,2,3,0.0
-15,-20,1,3,19,1.0
4,10,0,2,9,0.0
-3,38,-11,1,15,3.0
-6,0,4,4,9,0.0
2,-3,4,3,7,1.7320508075688772
-2,-7,4,4,5,2.0
7,41,5,2,15,5.0
-2,-6,4,2,5,2.0
4,6,10,3,13,2.449489742783178
-2,4,-6,3,7,2.0
9,-29,-3,4,13,3.0
1,10,-1,3,11,1.0
-9,-43,7,2,15,6.557438524302
2,15,2,3,11,2.0
-3,-12,5,2,7,3.0
10,5,0,4,11,0.0
4,14,4,2,7,3.7416573867739413
2,0,2,3,3,0.0
1,8,1,1,9,1.0
1,-24,5,4,19,1.0
-7,13,-5,4,11,3.605551275463989
0,0,4,4,3,0.0
-2,-13,10,1,11,2.0
0,3,-2,3,5,0.0
3,4,-7,4,11,2.0
2,-23,0,2,19,0.0
-1,-4,1,4,5,1.0
-2,13,0,1,13,0.0
0,9,-4,4,9,0.0
-4,-38,8,1,13,4.0
-1,-27,9,3,15,1.0
-2,-9,0,2,9,0.0
-5,-15,-3,3,17,3.0
-8,-16,0,3,13,0.0
-1,-8,-1,4,9,1.0
1,1,-5,2,7,1.0
8,-7,-8,4,21,2.6457513110645907
-6,2,2,3,9,1.4142135623730951
3,-8,3,3,11,2.8284271247461903
3,0,-5,2,7,0.0
5,20,-3,2,17,3.0
3,1,-7,4,11,1.0
5,-15,-5,3,9,3.872983346207417
2,-2,0,1,3,0.0
4,20,2,3,11,2.0
2,-10,-4,1,7,2.0
-10,21,-2,3,13,2.0
-2,22,-4,1,13,2.0
4,20,-2,3,15,2.0
9,-44,-7,2,15,6.6332495807108
-6,-22,6,4,11,4.69041575982343
2,-7,2,1,9,2.0
1,-13,11,2,15,1.0
12,-51,-6,2,19,6.0
-4,0,4,2,7,0.0
-1,14,-7,4,9,1.0
5,-1,-3,1,7,1.0
-3,8,5,4,11,2.8284271247461903
8,42,6,3,13,6.0
2,-6,-4,4,5,2.0
-6,16,2,2,15,2.0
2,-1,6,3,9,1.0
-1,-3,3,3,3,1.0
15,-67,-3,1,23,3.0
-1,-1,-3,4,5,1.0
0,1,4,3,5,0.0
-7,13,-1,4,9,1.0
4,-44,-10,3,19,4.0
-7,17,-1,3,11,1.0
4,8,2,3,5,2.0
2,4,-12,3,17,2.0
5,5,-1,2,7,1.0
-6,-25,6,1,11,5.0
3,13,5,2,7,3.0
-6,12,2,3,11,2.0
10,25,4,1,13,4.0
4,-4,-4,1,7,2.0
16,28,2,3,21,2.0
9,-7,5,1,19,2.6457513110645907
1,3,7,3,7,1.0
10,37,0,3,21,0.0
-8,-6,6,2,13,2.449489742783178
-3,-36,7,1,15,3.0
4,3,0,3,5,0.0
8,-43,-10,4,19,6.557438524302
-4,-4,0,4,5,0.0
4,25,6,1,11,4.0
1,14,3,3,13,1.0
5,-12,1,4,11,1.0
-8,12,2,2,13,2.0
-1,-1,-7,4,9,1.0
3,33,9,3,13,3.0
-1,4,-5,4,5,1.0
-2,22,-14,3,17,2.0
5,-10,9,1,27,3.1622776601683795
-6,-12,-2,2,11,2.0
1,-17,-5,3,11,1.0
-5,20,-5,1,9,4.47213595499958
1,13,9,3,11,1.0
0,5,-2,2,7,0.0
-2,1,0,4,3,0.0
7,34,3,3,17,3.0
0,-1,2,3,3,0.0
-2,3,4,2,7,1.7320508075688772
6,3,2,2,7,1.7320508075688772
-6,-44,4,2,19,4.0
-8,1,2,2,11,1.0
7,15,3,1,9,3.0
2,4,-4,4,7,2.0
-5,40,-11,4,15,5.0
5,38,5,2,15,5.0
-2,-6,-2,2,9,2.0
-7,6,1,4,9,1.0
0,16,-6,1,15,0.0
-4,22,0,4,15,0.0
4,-11,-6,3,9,3.3166247903554
-4,-30,4,4,15,4.0
-8,-6,2,3,9,2.0
-6,9,6,2,15,3.0
-3,-1,1,3,3,1.0
0,-3,-4,2,5,0.0
5,-10,1,4,9,1.0
9,-12,-3,1,11,3.0
9,36,7,3,15,6.0
2,9,4,3,7,2.0
-2,-3,0,4,5,0.0
8,30,4,3,11,4.0
-4,-15,10,3,13,3.872983346207417
4,2,0,3,5,0.0
4,16,12,1,15,4.0
5,0,1,3,5,0.0
4,18,2,4,11,2.0
5,-8,1,4,9,1.0
3,18,1,3,13,1.0
-1,29,-7,3,15,1.0
1,32,7,4,15,1.0
15,35,1,1,23,1.0
1,-11,-11,4,13,1.0
11,29,3,3,13,3.0
1,17,7,2,11,1.0
-7,-20,3,2,9,3.0
2,17,4,2,11,2.0
-3,27,-1,3,21,1.0
4,6,10,1,13,2.449489742783178
-7,17,-5,1,11,4.123105625617661
3,12,5,4,7,3.0
10,-37,-6,4,15,6.0
-3,5,3,1,9,2.23606797749979
4,14,0,3,11,0.0
9,-15,-3,1,11,3.0
-8,-25,8,3,15,5.0
2,-20,-6,2,11,2.0
-5,-43,7,1,17,5.0
2,-9,0,2,9,0.0
5,-6,-1,1,7,1.0
-6,2,0,2,7,0.0
-6,15,-4,1,9,3.872983346207417
-7,56,-13,2,19,7.0
2,20,4,2,11,2.0
-1,28,3,4,21,1.0
-9,-17,5,2,13,4.123105625617661
12,29,4,1,15,4.0
5,-15,-11,1,17,3.872983346207417
0,15,10,4,13,0.0
-10,-3,0,3,11,0.0
-1,1,-11,4,15,1.0
-4,0,0,4,3,0.0
4,-22,-6,4,9,4.0
1,-12,1,4,15,1.0
1,-19,-9,3,13,1.0
-6,0,0,2,5,0.0
-5,20,-7,4,11,4.47213595499958
-2,21,8,2,15,2.0
8,-5,0,3,9,0.0
3,-25,-3,1,15,3.0
2,-8,2,2,9,2.0
-2,3,6,4,9,1.7320508075688772
0,9,0,4,11,0.0
-3,-5,1,1,5,1.0
-2,-9,-8,3,13,2.0
-1,-17,1,1,15,1.0
-4,10,-2,2,7,2.0
-3,-5,1,3,5,1.0
3,-4,5,3,9,2.0
1,8,9,3,9,1.0
2,-25,-10,4,13,2.0
-5,-3,-1,2,7,1.0
0,-4,-2,4,5,0.0
-4,14,0,3,11,0.0
0,-6,4,3,7,0.0
0,-4,2,1,5,0.0
-4,7,8,3,13,2.6457513110645907
7,-2,1,3,9,1.0
-1,-16,-1,3,15,1.0
0,6,2,1,7,0.0
-3,12,3,2,13,3.0
4,23,4,1,11,4.0
-3,11,-3,1,7,3.0
10,34,6,4,15,5.830951894845301
4,15,4,1,7,3.872983346207417
5,0,3,1,7,0.0
-9,-11,-3,2,17,3.0
7,17,-5,2,19,4.123105625617661
-6,1,-2,4,7,1.0
2,4,-2,3,7,2.0
-4,9,-8,4,11,3.0
1,4,-3,4,7,1.0
7,23,7,3,13,4.795831523312719
-1,6,-5,4,7,1.0
-3,-16,3,3,9,3.0
0,-18,-14,4,19,0.0
-1,5,3,1,7,1.0
-1,3,9,4,11,1.0
5,7,-5,2,13,2.6457513110645907
-3,16,-9,4,11,3.0
-1,13,-3,2,11,1.0
6,2,4,1,9,1.4142135623730951
3,-8,-5,1,7,2.8284271247461903
5,-2,1,1,7,1.0
3,-15,-5,1,7,3.0
10,-11,2,1,15,2.0
-4,8,-2,3,5,2.0
-5,-7,5,3,9,2.6457513110645907
-1,-16,9,4,11,1.0
-1,-8,1,3,9,1.0
-8,-15,2,2,9,2.0
4,-29,-2,4,17,2.0
3,-4,9,4,13,2.0
0,-4,-8,1,9,0.0
0,-6,2,1,7,0.0
2,-8,2,3,9,2.0
-1,-2,3,3,3,1.0
-16,16,-2,2,21,2.0
-3,4,3,3,9,2.0
0,-8,-8,4,9,0.0
0,4,8,2,9,0.0
7,-2,-7,2,17,1.4142135623730951
-1,-5,-1,4,7,1.0
-5,-16,3,2,9,3.0
-5,23,-3,1,11,3.0
-8,23,-8,4,15,4.795831523312719
-2,-3,4,3,5,1.7320508075688772
-1,37,-9,4,17,1.0
3,-6,1,4,7,1.0
-1,-18,9,1,13,1.0
3,5,3,2,5,2.23606797749979
-8,-28,4,2,11,4.0
-2,23,-12,1,17,2.0
4,-4,-4,4,7,2.0
5,-14,-11,4,15,3.7416573867739413
8,-8,-2,4,9,2.0
-5,-43,7,2,17,5.0
9,1,1,1,9,1.0
-7,-17,1,3,11,1.0
-5,29,-3,2,13,3.0
-1,20,-5,2,13,1.0
-2,-1,2,2,3,1.0
4,2,0,2,5,0.0
6,11,2,3,7,2.0
-3,3,-13,4,17,1.7320508075688772
6,-13,10,1,29,3.605551275463989
-1,9,-9,2,9,1.0
-1,-19,-3,3,15,1.0
-5,6,-5,3,9,2.449489742783178
1,-2,1,4,5,1.0
-1,4,-1,4,5,1.0
-7,38,-5,3,13,5.0
-2,12,-4,1,7,2.0
7,-5,1,1,9,1.0
6,-19,-8,4,13,4.358898943540674
4,-7,-2,1,5,2.0
-6,-16,0,1,11,0.0
12,36,2,4,21,2.0
2,-28,-8,1,17,2.0
1,17,-3,3,15,1.0
1,-4,1,3,7,1.0
-4,-5,0,4,7,0.0
12,2,6,4,23,1.4142135623730951
4,-20,-4,4,9,4.0
8,-7,-6,3,17,2.6457513110645907
-8,-6,-2,3,11,2.0
6,-7,-2,1,7,2.0
2,14,2,2,11,2.0
5,-6,1,1,9,1.0
-4,-21,6,1,9,4.0
-4,15,0,4,11,0.0
4,7,2,1,5,2.0
9,69,9,4,17,8.306623862918075
5,4,3,1,7,2.0
-1,-23,7,2,13,1.0
-2,7,-2,4,7,2.0
-3,-21,1,1,15,1.0
-7,-27,3,1,11,3.0
-7,41,-5,1,15,5.0
-3,-24,9,3,11,3.0
8,45,6,1,15,6.0
4,14,4,4,7,3.7416573867739413
-2,10,-2,3,9,2.0
0,18,-10,4,17,0.0
5,-12,-5,3,9,3.4641016151377544
4,0,2,1,5,0.0
8,-25,-12,1,19,5.0
3,-20,-5,4,9,3.0
3,8,-5,1,11,2.8284271247461903
-1,-3,1,4,5,1.0
-3,-13,-5,1,15,3.0
-4,-11,8,1,11,3.3166247903554
0,-5,-2,2,7,0.0
3,-5,-3,1,5,2.23606797749979
-5,-27,3,2,13,3.0
-3,-44,5,3,21,3.0
2,1,2,1,3,1.0
-3,2,-3,2,5,1.4142135623730951
3,-10,3,3,11,3.0
-7,4,1,1,9,1.0
-1,9,-1,1,11,1.0
6,24,2,1,11,2.0
2,-6,2,4,9,2.0
-3,2,5,2,9,1.4142135623730951
1,6,5,1,7,1.0
-3,-13,-1,4,11,1.0
8,13,2,1,9,2.0
-4,-4,-2,1,7,2.0
5,19,-5,1,23,4.358898943540674
3,28,5,3,13,3.0
-3,11,1,1,11,1.0
3,1,7,4,9,1.0
0,15,10,1,13,0.0
3,34,3,2,25,3.0
2,-15,-6,4,9,2.0
